DIRECTED	extracted
NO_FEATURES
557482	paperref:540829	|	paperref:540483
558508	paperref:537722	|	paperref:539271
557755	paperref:538387	|	paperref:537257
560782	paperref:538293	|	paperref:540250
569211	paperref:540330	|	paperref:537252
570750	paperref:537730	|	paperref:541870
549562	paperref:537082	|	paperref:538132
555811	paperref:539209	|	paperref:539342
558616	paperref:537722	|	paperref:537041
556984	paperref:541369	|	paperref:541390
548753	paperref:539570	|	paperref:539054
562355	paperref:538346	|	paperref:537740
571703	paperref:539607	|	paperref:537295
565537	paperref:538694	|	paperref:539607
550713	paperref:537773	|	paperref:539710
559385	paperref:538167	|	paperref:537864
570079	paperref:538330	|	paperref:540910
550988	paperref:537566	|	paperref:540132
576064	paperref:539066	|	paperref:537782
569807	paperref:539250	|	paperref:541019
567819	paperref:538176	|	paperref:541385
577218	paperref:537351	|	paperref:539530
574345	paperref:540104	|	paperref:541846
574544	paperref:538763	|	paperref:541095
574995	paperref:541982	|	paperref:539679
570987	paperref:541510	|	paperref:540322
550370	paperref:537057	|	paperref:538970
550591	paperref:541238	|	paperref:541976
567274	paperref:540733	|	paperref:540990
544463	paperref:540457	|	paperref:539833
548105	paperref:540840	|	paperref:540458
572482	paperref:542008	|	paperref:539242
566982	paperref:537130	|	paperref:538341
566115	paperref:540172	|	paperref:537619
575816	paperref:538410	|	paperref:538414
574525	paperref:538531	|	paperref:540822
551226	paperref:540825	|	paperref:541949
545798	paperref:542084	|	paperref:541263
551986	paperref:538116	|	paperref:540456
574582	paperref:538456	|	paperref:537517
565185	paperref:539591	|	paperref:538221
544766	paperref:538523	|	paperref:541175
562730	paperref:537422	|	paperref:541333
546996	paperref:539095	|	paperref:539665
544830	paperref:538524	|	paperref:538118
564874	paperref:537987	|	paperref:541130
553145	paperref:538006	|	paperref:538299
566248	paperref:538196	|	paperref:540857
548274	paperref:538569	|	paperref:536994
542979	paperref:537404	|	paperref:538690
553278	paperref:541143	|	paperref:542226
549513	paperref:539063	|	paperref:538918
566508	paperref:540943	|	paperref:538327
572107	paperref:539042	|	paperref:537753
552297	paperref:542123	|	paperref:536722
556632	paperref:537957	|	paperref:537463
542955	paperref:539156	|	paperref:539530
559913	paperref:538582	|	paperref:538767
554872	paperref:537095	|	paperref:539191
560333	paperref:540564	|	paperref:539622
575358	paperref:539231	|	paperref:537041
559054	paperref:542152	|	paperref:540837
576085	paperref:538324	|	paperref:540013
575162	paperref:539255	|	paperref:538226
548565	paperref:539194	|	paperref:536967
545185	paperref:539434	|	paperref:542043
575254	paperref:537024	|	paperref:541651
555864	paperref:539348	|	paperref:539133
562752	paperref:540667	|	paperref:542001
568689	paperref:538203	|	paperref:538914
570277	paperref:540872	|	paperref:542001
561605	paperref:541149	|	paperref:539711
542789	paperref:536647	|	paperref:539581
547127	paperref:540463	|	paperref:537180
573685	paperref:540977	|	paperref:537155
554382	paperref:539594	|	paperref:538074
572884	paperref:538873	|	paperref:542012
575854	paperref:540995	|	paperref:537043
549003	paperref:540322	|	paperref:541841
567827	paperref:541437	|	paperref:539039
554340	paperref:538077	|	paperref:541097
575096	paperref:537762	|	paperref:539254
545423	paperref:536696	|	paperref:539292
544968	paperref:541564	|	paperref:541175
562927	paperref:538604	|	paperref:540435
552683	paperref:541201	|	paperref:536711
570241	paperref:540297	|	paperref:540093
558906	paperref:540775	|	paperref:539272
576213	paperref:537398	|	paperref:538503
574929	paperref:537551	|	paperref:537892
573924	paperref:541466	|	paperref:539754
557985	paperref:538892	|	paperref:539158
548282	paperref:538894	|	paperref:537822
575634	paperref:539221	|	paperref:541139
559722	paperref:540747	|	paperref:538753
576193	paperref:540318	|	paperref:537147
544990	paperref:538727	|	paperref:541199
563570	paperref:537721	|	paperref:540488
568004	paperref:537988	|	paperref:537238
576116	paperref:539340	|	paperref:542136
562993	paperref:537784	|	paperref:538097
566567	paperref:539888	|	paperref:539142
573053	paperref:542033	|	paperref:541349
556750	paperref:540831	|	paperref:541856
546924	paperref:541623	|	paperref:539195
549643	paperref:541503	|	paperref:539759
543525	paperref:538917	|	paperref:536892
542508	paperref:537267	|	paperref:539967
555698	paperref:541598	|	paperref:537736
563011	paperref:540163	|	paperref:538173
553185	paperref:541077	|	paperref:541175
554730	paperref:538523	|	paperref:540069
550281	paperref:538789	|	paperref:536973
556901	paperref:539441	|	paperref:539104
575683	paperref:540308	|	paperref:541465
562633	paperref:540028	|	paperref:539943
549458	paperref:542236	|	paperref:541858
577012	paperref:542100	|	paperref:536624
544350	paperref:538527	|	paperref:537580
563093	paperref:538234	|	paperref:540557
573070	paperref:538982	|	paperref:538972
574163	paperref:541857	|	paperref:540183
543589	paperref:541565	|	paperref:537398
542348	paperref:537406	|	paperref:541659
545929	paperref:539350	|	paperref:537348
569573	paperref:536870	|	paperref:537672
569390	paperref:539780	|	paperref:541329
575120	paperref:541311	|	paperref:541578
557406	paperref:542214	|	paperref:540433
569952	paperref:540915	|	paperref:538327
554513	paperref:539210	|	paperref:541240
554800	paperref:541532	|	paperref:537703
554938	paperref:541465	|	paperref:540248
559680	paperref:538966	|	paperref:538693
553952	paperref:539603	|	paperref:536620
571089	paperref:541757	|	paperref:537399
560647	paperref:541129	|	paperref:537525
567567	paperref:539401	|	paperref:537692
552720	paperref:540952	|	paperref:542041
556011	paperref:539567	|	paperref:541632
573154	paperref:541674	|	paperref:540299
575884	paperref:540290	|	paperref:541752
576179	paperref:536745	|	paperref:537898
551271	paperref:539445	|	paperref:541333
551855	paperref:542207	|	paperref:536995
556498	paperref:538589	|	paperref:540417
548269	paperref:538569	|	paperref:536995
568342	paperref:542082	|	paperref:538996
547767	paperref:541361	|	paperref:539755
554739	paperref:540899	|	paperref:540869
546843	paperref:540458	|	paperref:538883
558989	paperref:541934	|	paperref:540113
564137	paperref:537721	|	paperref:540832
555828	paperref:539131	|	paperref:540019
561234	paperref:538930	|	paperref:541228
551566	paperref:540203	|	paperref:538339
575805	paperref:540133	|	paperref:541204
547798	paperref:540137	|	paperref:540262
557920	paperref:540857	|	paperref:539365
549207	paperref:537038	|	paperref:537228
545001	paperref:540705	|	paperref:538516
574150	paperref:538729	|	paperref:541966
551353	paperref:538612	|	paperref:539274
573044	paperref:538290	|	paperref:538745
570151	paperref:541190	|	paperref:539170
545585	paperref:537583	|	paperref:538734
548592	paperref:540478	|	paperref:541774
568427	paperref:537168	|	paperref:541714
573366	paperref:537481	|	paperref:539969
560161	paperref:537082	|	paperref:540416
572999	paperref:537388	|	paperref:536958
552285	paperref:537323	|	paperref:542046
570137	paperref:542219	|	paperref:541410
546057	paperref:537140	|	paperref:539978
574207	paperref:539253	|	paperref:540689
550870	paperref:540825	|	paperref:541195
559480	paperref:537218	|	paperref:540424
571764	paperref:537022	|	paperref:539254
574330	paperref:540337	|	paperref:537175
551573	paperref:538966	|	paperref:537510
574578	paperref:538017	|	paperref:540770
570729	paperref:541832	|	paperref:540556
558707	paperref:539557	|	paperref:541670
572273	paperref:539933	|	paperref:539672
544366	paperref:537804	|	paperref:538121
559851	paperref:541933	|	paperref:537140
549936	paperref:538612	|	paperref:539692
562090	paperref:540775	|	paperref:540753
575803	paperref:542067	|	paperref:539597
570537	paperref:540872	|	paperref:541742
568454	paperref:541864	|	paperref:541122
574104	paperref:539334	|	paperref:540747
554677	paperref:541404	|	paperref:540107
566646	paperref:537885	|	paperref:537193
570500	paperref:538081	|	paperref:541342
565526	paperref:538691	|	paperref:539606
571466	paperref:537991	|	paperref:537774
547429	paperref:540459	|	paperref:537013
568845	paperref:537763	|	paperref:537008
559677	paperref:538966	|	paperref:538698
548885	paperref:538894	|	paperref:537367
554660	paperref:539210	|	paperref:541977
569173	paperref:537635	|	paperref:539201
557927	paperref:537993	|	paperref:540115
549786	paperref:541239	|	paperref:541441
555381	paperref:541809	|	paperref:539913
565573	paperref:538693	|	paperref:540581
563375	paperref:538054	|	paperref:537412
565796	paperref:538697	|	paperref:537483
545754	paperref:541554	|	paperref:539640
552950	paperref:538186	|	paperref:541469
561661	paperref:540775	|	paperref:540424
555848	paperref:540775	|	paperref:541207
571626	paperref:540797	|	paperref:539362
567717	paperref:537164	|	paperref:537069
564420	paperref:538491	|	paperref:538380
546479	paperref:537099	|	paperref:537622
561088	paperref:541475	|	paperref:540555
560686	paperref:537082	|	paperref:538690
560858	paperref:541601	|	paperref:540062
549404	paperref:538874	|	paperref:538440
568950	paperref:537919	|	paperref:541181
562122	paperref:542021	|	paperref:540431
551491	paperref:539706	|	paperref:541070
546310	paperref:540022	|	paperref:538558
575385	paperref:539309	|	paperref:540689
568393	paperref:541865	|	paperref:539415
544860	paperref:538528	|	paperref:538124
555642	paperref:540249	|	paperref:537639
575004	paperref:541925	|	paperref:541603
555538	paperref:540089	|	paperref:542116
576249	paperref:541776	|	paperref:541264
556765	paperref:540828	|	paperref:541854
567373	paperref:538350	|	paperref:537574
577017	paperref:537672	|	paperref:540248
557590	paperref:541679	|	paperref:538605
552694	paperref:537082	|	paperref:537191
560900	paperref:541124	|	paperref:540208
551702	paperref:536789	|	paperref:540076
557526	paperref:540833	|	paperref:540485
566785	paperref:537884	|	paperref:537185
546241	paperref:536942	|	paperref:540560
563363	paperref:537906	|	paperref:539379
569218	paperref:540358	|	paperref:541530
573075	paperref:538708	|	paperref:536972
555988	paperref:538116	|	paperref:537718
566938	paperref:540442	|	paperref:538224
566927	paperref:540023	|	paperref:538687
568230	paperref:536702	|	paperref:536827
569204	paperref:541864	|	paperref:540494
557882	paperref:536870	|	paperref:541835
570127	paperref:537082	|	paperref:541280
552072	paperref:537627	|	paperref:540900
549176	paperref:537039	|	paperref:537235
571366	paperref:541802	|	paperref:541173
572381	paperref:539327	|	paperref:537191
549638	paperref:539575	|	paperref:538106
567191	paperref:540441	|	paperref:537112
551672	paperref:536791	|	paperref:540084
544254	paperref:539828	|	paperref:540006
549349	paperref:539385	|	paperref:537878
561031	paperref:539558	|	paperref:538454
563564	paperref:537721	|	paperref:540493
570897	paperref:537817	|	paperref:538768
553312	paperref:538240	|	paperref:539296
544422	paperref:540455	|	paperref:539834
574834	paperref:537770	|	paperref:540907
574602	paperref:541427	|	paperref:540341
572715	paperref:537930	|	paperref:541721
571558	paperref:541672	|	paperref:538346
570279	paperref:540872	|	paperref:542002
547879	paperref:541451	|	paperref:537244
572026	paperref:537989	|	paperref:537749
569001	paperref:540016	|	paperref:541334
568163	paperref:541418	|	paperref:542171
557678	paperref:540829	|	paperref:541390
545484	paperref:539639	|	paperref:541866
571427	paperref:540656	|	paperref:541821
575752	paperref:536668	|	paperref:541261
544213	paperref:541900	|	paperref:536873
570648	paperref:539332	|	paperref:539775
570540	paperref:540871	|	paperref:541742
573440	paperref:542078	|	paperref:538328
577121	paperref:538068	|	paperref:538687
572978	paperref:540505	|	paperref:537965
546345	paperref:539106	|	paperref:541337
566832	paperref:537128	|	paperref:540082
545235	paperref:537215	|	paperref:542023
551959	paperref:538561	|	paperref:537677
557905	paperref:538981	|	paperref:539308
576539	paperref:539182	|	paperref:539409
551324	paperref:538896	|	paperref:538451
546597	paperref:538547	|	paperref:537861
570912	paperref:538013	|	paperref:541779
544686	paperref:538955	|	paperref:540554
544032	paperref:538525	|	paperref:540425
570866	paperref:537053	|	paperref:540990
569366	paperref:539783	|	paperref:541341
565254	paperref:537170	|	paperref:541335
571647	paperref:540505	|	paperref:540110
549465	paperref:541558	|	paperref:539776
577040	paperref:537691	|	paperref:540078
565305	paperref:538696	|	paperref:538253
557434	paperref:536678	|	paperref:538662
567792	paperref:539412	|	paperref:541329
562584	paperref:541289	|	paperref:536691
543534	paperref:538912	|	paperref:536893
573257	paperref:539823	|	paperref:541500
552330	paperref:536603	|	paperref:536627
551707	paperref:542207	|	paperref:542055
542396	paperref:537575	|	paperref:537193
551678	paperref:536791	|	paperref:540079
575962	paperref:538544	|	paperref:537625
563461	paperref:537719	|	paperref:537128
548098	paperref:540841	|	paperref:540455
546989	paperref:536603	|	paperref:539759
552296	paperref:542123	|	paperref:536719
564134	paperref:537723	|	paperref:540828
556058	paperref:541747	|	paperref:537426
549545	paperref:537504	|	paperref:538437
555338	paperref:537979	|	paperref:536847
567544	paperref:536913	|	paperref:538736
546865	paperref:540455	|	paperref:538877
572949	paperref:540010	|	paperref:541976
577104	paperref:538825	|	paperref:538476
557784	paperref:538060	|	paperref:537871
567510	paperref:538454	|	paperref:538228
571658	paperref:537578	|	paperref:539538
561574	paperref:537527	|	paperref:537136
567206	paperref:538176	|	paperref:540205
556193	paperref:540858	|	paperref:537479
575369	paperref:536771	|	paperref:538432
558573	paperref:538204	|	paperref:536608
571006	paperref:539184	|	paperref:537009
569578	paperref:536870	|	paperref:537675
572743	paperref:538505	|	paperref:537316
542620	paperref:539784	|	paperref:537058
576044	paperref:541712	|	paperref:538529
554440	paperref:540775	|	paperref:537234
551087	paperref:539789	|	paperref:538042
545562	paperref:539385	|	paperref:541459
574159	paperref:538373	|	paperref:540096
566129	paperref:537487	|	paperref:541429
572460	paperref:542187	|	paperref:537991
560354	paperref:541852	|	paperref:539665
566742	paperref:537883	|	paperref:537186
574032	paperref:540567	|	paperref:538687
561342	paperref:541609	|	paperref:537540
573984	paperref:537709	|	paperref:536939
573425	paperref:536895	|	paperref:540130
568223	paperref:538644	|	paperref:538394
564407	paperref:537761	|	paperref:540959
576940	paperref:537507	|	paperref:539612
549998	paperref:537828	|	paperref:538299
567663	paperref:537883	|	paperref:539831
545221	paperref:536992	|	paperref:538518
560917	paperref:541122	|	paperref:540202
561030	paperref:539559	|	paperref:538452
547385	paperref:540325	|	paperref:537395
570459	paperref:542220	|	paperref:536847
552669	paperref:541807	|	paperref:540843
568025	paperref:541782	|	paperref:538793
576890	paperref:539098	|	paperref:541207
575521	paperref:541950	|	paperref:537681
548714	paperref:537836	|	paperref:540459
559209	paperref:538139	|	paperref:541188
560004	paperref:539200	|	paperref:542036
563366	paperref:540279	|	paperref:541574
552133	paperref:538117	|	paperref:540208
557154	paperref:540833	|	paperref:537235
548570	paperref:538904	|	paperref:540764
556110	paperref:537753	|	paperref:539289
566211	paperref:538273	|	paperref:537561
563718	paperref:537720	|	paperref:537985
543988	paperref:537459	|	paperref:540502
558799	paperref:538204	|	paperref:539668
576532	paperref:540378	|	paperref:540344
556285	paperref:540775	|	paperref:540489
548297	paperref:539385	|	paperref:540479
563793	paperref:536788	|	paperref:540419
560500	paperref:541496	|	paperref:538992
549702	paperref:539167	|	paperref:540766
565144	paperref:538133	|	paperref:539230
572804	paperref:539770	|	paperref:542046
572685	paperref:541694	|	paperref:541650
565642	paperref:537712	|	paperref:540565
556014	paperref:536760	|	paperref:538115
559137	paperref:538582	|	paperref:538528
559883	paperref:541140	|	paperref:539284
574906	paperref:540825	|	paperref:540386
571719	paperref:540565	|	paperref:539403
550049	paperref:536988	|	paperref:536943
561655	paperref:540775	|	paperref:540434
562492	paperref:539093	|	paperref:541967
575322	paperref:537788	|	paperref:537560
555300	paperref:540779	|	paperref:542015
560630	paperref:541124	|	paperref:537528
557033	paperref:537082	|	paperref:537957
563986	paperref:538606	|	paperref:540079
554854	paperref:538523	|	paperref:537350
567979	paperref:537987	|	paperref:537232
573561	paperref:540845	|	paperref:536853
561426	paperref:540229	|	paperref:538508
569345	paperref:539782	|	paperref:541328
569959	paperref:539412	|	paperref:541365
574002	paperref:538235	|	paperref:540730
566660	paperref:537889	|	paperref:537180
556950	paperref:537346	|	paperref:538001
550187	paperref:538176	|	paperref:539006
576983	paperref:542165	|	paperref:542217
551219	paperref:541808	|	paperref:540463
573897	paperref:541487	|	paperref:538989
547473	paperref:542093	|	paperref:539837
543307	paperref:539277	|	paperref:538338
558883	paperref:538204	|	paperref:541530
566859	paperref:537134	|	paperref:540077
559563	paperref:540065	|	paperref:541769
551713	paperref:542207	|	paperref:542063
566411	paperref:537082	|	paperref:540081
566118	paperref:539173	|	paperref:536959
575163	paperref:541516	|	paperref:540928
562540	paperref:540775	|	paperref:537185
559178	paperref:536655	|	paperref:540414
566417	paperref:537082	|	paperref:540077
575948	paperref:537792	|	paperref:541151
551314	paperref:538096	|	paperref:540132
568931	paperref:542082	|	paperref:541406
550222	paperref:540934	|	paperref:538962
557595	paperref:541680	|	paperref:538607
560085	paperref:540596	|	paperref:537251
546349	paperref:539106	|	paperref:541344
548467	paperref:537835	|	paperref:540437
545673	paperref:542072	|	paperref:538972
564760	paperref:539382	|	paperref:536974
555163	paperref:537715	|	paperref:541682
559403	paperref:540065	|	paperref:539438
557304	paperref:540829	|	paperref:537131
573271	paperref:540856	|	paperref:536753
559641	paperref:537386	|	paperref:537760
574985	paperref:542164	|	paperref:537195
577075	paperref:539224	|	paperref:540588
558684	paperref:538897	|	paperref:541843
572291	paperref:541427	|	paperref:538674
570010	paperref:540211	|	paperref:540269
567448	paperref:537163	|	paperref:541048
567633	paperref:537887	|	paperref:539832
563713	paperref:537721	|	paperref:537990
574897	paperref:536666	|	paperref:538440
568085	paperref:537527	|	paperref:537231
559995	paperref:536793	|	paperref:541995
552743	paperref:537051	|	paperref:542171
571945	paperref:540004	|	paperref:539421
574624	paperref:536879	|	paperref:536870
561868	paperref:538293	|	paperref:539709
561883	paperref:539141	|	paperref:538247
568476	paperref:542070	|	paperref:541336
568662	paperref:537004	|	paperref:537822
549911	paperref:542202	|	paperref:536954
543240	paperref:540688	|	paperref:541389
551545	paperref:540208	|	paperref:538337
575913	paperref:538292	|	paperref:538736
544808	paperref:541564	|	paperref:538528
573888	paperref:540736	|	paperref:537521
574333	paperref:537745	|	paperref:539068
574360	paperref:536635	|	paperref:540181
563186	paperref:537925	|	paperref:537941
572591	paperref:541588	|	paperref:541403
562192	paperref:537784	|	paperref:539929
570261	paperref:540294	|	paperref:540093
574436	paperref:540596	|	paperref:537746
550843	paperref:538873	|	paperref:540650
544437	paperref:540462	|	paperref:539826
559288	paperref:538204	|	paperref:538936
576822	paperref:536672	|	paperref:540856
563514	paperref:538293	|	paperref:540846
542604	paperref:540688	|	paperref:541856
546277	paperref:539239	|	paperref:539306
546958	paperref:540136	|	paperref:540976
563995	paperref:538605	|	paperref:540085
569460	paperref:536655	|	paperref:540832
562520	paperref:541780	|	paperref:540192
562510	paperref:537224	|	paperref:537489
544758	paperref:538528	|	paperref:541178
558817	paperref:537334	|	paperref:541916
547007	paperref:540461	|	paperref:537195
569324	paperref:539781	|	paperref:541332
542582	paperref:536860	|	paperref:539703
550930	paperref:537773	|	paperref:540437
571073	paperref:540771	|	paperref:538418
545653	paperref:538091	|	paperref:538978
543007	paperref:537406	|	paperref:538696
560401	paperref:540555	|	paperref:538497
548625	paperref:539085	|	paperref:536915
559592	paperref:538754	|	paperref:540745
572577	paperref:540730	|	paperref:539392
554027	paperref:539712	|	paperref:538286
562579	paperref:538283	|	paperref:536821
550994	paperref:537567	|	paperref:540135
543272	paperref:537446	|	paperref:541077
575325	paperref:538620	|	paperref:537650
543132	paperref:537408	|	paperref:540608
564533	paperref:537659	|	paperref:538647
561442	paperref:541726	|	paperref:538058
574920	paperref:541655	|	paperref:540609
542518	paperref:539155	|	paperref:536692
576006	paperref:539271	|	paperref:537289
542273	paperref:536859	|	paperref:537371
564825	paperref:537006	|	paperref:537659
571951	paperref:538979	|	paperref:537371
575436	paperref:539404	|	paperref:538333
568313	paperref:539952	|	paperref:536877
575506	paperref:536677	|	paperref:536587
543333	paperref:540292	|	paperref:539790
559018	paperref:539029	|	paperref:537511
559711	paperref:540920	|	paperref:538990
549845	paperref:540364	|	paperref:540475
555751	paperref:541469	|	paperref:537641
571205	paperref:540283	|	paperref:539985
572608	paperref:537608	|	paperref:537099
558071	paperref:541523	|	paperref:541493
559736	paperref:537218	|	paperref:536670
544974	paperref:542065	|	paperref:540069
565850	paperref:540370	|	paperref:538878
574618	paperref:539963	|	paperref:539117
543730	paperref:540754	|	paperref:536677
575535	paperref:539447	|	paperref:539392
572938	paperref:537548	|	paperref:541111
544318	paperref:539830	|	paperref:540003
575869	paperref:537550	|	paperref:538314
568203	paperref:540277	|	paperref:536624
558842	paperref:538537	|	paperref:537672
554632	paperref:541589	|	paperref:541135
565998	paperref:539439	|	paperref:536886
573172	paperref:540370	|	paperref:538661
560389	paperref:540556	|	paperref:538504
551074	paperref:538967	|	paperref:539425
549511	paperref:539061	|	paperref:538918
549422	paperref:539106	|	paperref:539434
555116	paperref:541808	|	paperref:537911
553525	paperref:536760	|	paperref:539438
554288	paperref:538293	|	paperref:537513
551761	paperref:540205	|	paperref:537134
566434	paperref:539889	|	paperref:538690
571400	paperref:540085	|	paperref:540619
557637	paperref:538559	|	paperref:539943
556000	paperref:542035	|	paperref:539201
542823	paperref:540584	|	paperref:542063
543295	paperref:539272	|	paperref:538338
575654	paperref:541969	|	paperref:538128
564943	paperref:537006	|	paperref:538647
556802	paperref:541369	|	paperref:537988
547051	paperref:540459	|	paperref:537183
544589	paperref:540455	|	paperref:540001
563522	paperref:540944	|	paperref:538504
549603	paperref:538493	|	paperref:536643
577146	paperref:541227	|	paperref:540164
551427	paperref:538096	|	paperref:537565
557959	paperref:540229	|	paperref:537209
569905	paperref:542220	|	paperref:538763
570672	paperref:538080	|	paperref:539437
556227	paperref:540684	|	paperref:536630
545785	paperref:539859	|	paperref:539090
561318	paperref:539225	|	paperref:540382
562491	paperref:539093	|	paperref:541966
576461	paperref:537743	|	paperref:541638
576076	paperref:540532	|	paperref:540800
544790	paperref:541380	|	paperref:537711
569417	paperref:537832	|	paperref:541446
574857	paperref:537554	|	paperref:537393
573497	paperref:538445	|	paperref:540552
546715	paperref:541000	|	paperref:539108
568089	paperref:537526	|	paperref:537240
576999	paperref:539597	|	paperref:538453
576670	paperref:538222	|	paperref:536784
551495	paperref:540952	|	paperref:541465
548966	paperref:542175	|	paperref:542240
570915	paperref:539184	|	paperref:541501
565214	paperref:537986	|	paperref:537720
567215	paperref:536913	|	paperref:538850
560185	paperref:539489	|	paperref:538105
552867	paperref:540067	|	paperref:541167
542435	paperref:536949	|	paperref:536832
552513	paperref:540206	|	paperref:537235
553987	paperref:537372	|	paperref:540099
545218	paperref:536992	|	paperref:538517
565326	paperref:538694	|	paperref:538254
572784	paperref:537905	|	paperref:537371
552533	paperref:540202	|	paperref:537229
563664	paperref:538181	|	paperref:539466
565733	paperref:538692	|	paperref:539291
562813	paperref:538231	|	paperref:540188
544231	paperref:540929	|	paperref:540479
571997	paperref:540648	|	paperref:537635
573243	paperref:539518	|	paperref:536769
559405	paperref:540065	|	paperref:539440
570465	paperref:542220	|	paperref:536838
575005	paperref:539072	|	paperref:537469
553094	paperref:539423	|	paperref:540436
563683	paperref:537420	|	paperref:537193
575157	paperref:540264	|	paperref:538723
542840	paperref:540586	|	paperref:542060
554426	paperref:538873	|	paperref:539181
559904	paperref:537165	|	paperref:542216
558590	paperref:538032	|	paperref:539481
549184	paperref:537039	|	paperref:537238
571870	paperref:537852	|	paperref:540597
566087	paperref:539527	|	paperref:542087
544444	paperref:540454	|	paperref:539834
576334	paperref:538122	|	paperref:541047
563071	paperref:541918	|	paperref:538153
571428	paperref:537913	|	paperref:541483
561237	paperref:536855	|	paperref:541620
566709	paperref:537888	|	paperref:537189
559422	paperref:537082	|	paperref:540756
573016	paperref:541128	|	paperref:539405
576320	paperref:537076	|	paperref:538734
564465	paperref:537985	|	paperref:541388
561619	paperref:537498	|	paperref:539197
548962	paperref:541932	|	paperref:536983
567363	paperref:538844	|	paperref:538044
545708	paperref:540978	|	paperref:539929
568618	paperref:540601	|	paperref:539808
554194	paperref:538623	|	paperref:542121
556421	paperref:541702	|	paperref:538226
559957	paperref:541140	|	paperref:540750
573310	paperref:542225	|	paperref:538771
571186	paperref:539511	|	paperref:536884
550732	paperref:541809	|	paperref:538128
546453	paperref:537860	|	paperref:541594
544147	paperref:538523	|	paperref:540437
551379	paperref:540734	|	paperref:541843
566651	paperref:537885	|	paperref:537192
564330	paperref:537990	|	paperref:540493
557979	paperref:538207	|	paperref:537406
552959	paperref:539423	|	paperref:537988
543463	paperref:539137	|	paperref:540482
557991	paperref:538980	|	paperref:539723
543399	paperref:541279	|	paperref:540430
562387	paperref:539075	|	paperref:541346
562986	paperref:538139	|	paperref:539648
551138	paperref:537150	|	paperref:538289
553354	paperref:541103	|	paperref:542062
547112	paperref:540454	|	paperref:537197
548236	paperref:542231	|	paperref:537562
549689	paperref:539555	|	paperref:539418
572820	paperref:541827	|	paperref:540372
576133	paperref:539120	|	paperref:541519
572701	paperref:541074	|	paperref:538138
546911	paperref:538078	|	paperref:540781
546481	paperref:538981	|	paperref:537017
545488	paperref:539642	|	paperref:541866
569389	paperref:539780	|	paperref:541338
556067	paperref:537755	|	paperref:539287
574477	paperref:537605	|	paperref:540853
555399	paperref:541808	|	paperref:539917
550457	paperref:541368	|	paperref:540483
563224	paperref:541827	|	paperref:539497
576927	paperref:536762	|	paperref:542063
555476	paperref:540246	|	paperref:537114
568075	paperref:537527	|	paperref:537236
557912	paperref:536672	|	paperref:536728
547237	paperref:540461	|	paperref:540846
572040	paperref:538417	|	paperref:537715
556640	paperref:537961	|	paperref:537463
565069	paperref:537985	|	paperref:539274
548244	paperref:542229	|	paperref:537564
571405	paperref:538977	|	paperref:538928
547875	paperref:538731	|	paperref:538302
571592	paperref:541141	|	paperref:541568
566392	paperref:538643	|	paperref:540547
569252	paperref:539248	|	paperref:538108
570073	paperref:538333	|	paperref:540910
568726	paperref:537807	|	paperref:538858
575542	paperref:540062	|	paperref:539995
566494	paperref:542086	|	paperref:541977
