UNDIRECTED	coref
cat=NOTEXIST,EXIST:exists
443496	paperref:324038	paperref:323202	|	exists=NOTEXIST:P=1.0,0.0
454959	paperref:324271	paperref:326319	|
470103	paperref:328188	paperref:327300	|
482593	paperref:328169	paperref:324804	|
480385	paperref:325751	paperref:326317	|	exists=NOTEXIST:P=1.0,0.0
480752	paperref:327861	paperref:328392	|
418263	paperref:327072	paperref:323951	|	exists=NOTEXIST:P=1.0,0.0
456152	paperref:323551	paperref:325472	|
461986	paperref:328770	paperref:328540	|
451118	paperref:328575	paperref:325695	|	exists=NOTEXIST:P=1.0,0.0
444467	paperref:324886	paperref:326557	|
479628	paperref:324009	paperref:328026	|	exists=NOTEXIST:P=1.0,0.0
457685	paperref:327600	paperref:324545	|	exists=NOTEXIST:P=1.0,0.0
475728	paperref:323770	paperref:327424	|
457095	paperref:326589	paperref:328314	|
475797	paperref:325127	paperref:326752	|	exists=NOTEXIST:P=1.0,0.0
446676	paperref:325660	paperref:328350	|	exists=NOTEXIST:P=1.0,0.0
433121	paperref:328714	paperref:328716	|
445178	paperref:327800	paperref:325718	|	exists=NOTEXIST:P=1.0,0.0
475913	paperref:323772	paperref:325766	|
469340	paperref:325198	paperref:325675	|
458198	paperref:324264	paperref:327042	|	exists=NOTEXIST:P=1.0,0.0
428870	paperref:328624	paperref:327394	|
450189	paperref:328999	paperref:328596	|
445872	paperref:324619	paperref:325677	|
463738	paperref:325006	paperref:328896	|	exists=NOTEXIST:P=1.0,0.0
432342	paperref:327399	paperref:323310	|
458746	paperref:325138	paperref:324075	|
419832	paperref:323804	paperref:323801	|	exists=NOTEXIST:P=1.0,0.0
474565	paperref:327742	paperref:328874	|	exists=NOTEXIST:P=1.0,0.0
453325	paperref:325601	paperref:326703	|
421640	paperref:326272	paperref:327895	|
436030	paperref:324476	paperref:329099	|
443653	paperref:325526	paperref:327858	|
474192	paperref:327243	paperref:326307	|
416165	paperref:328350	paperref:324631	|
449630	paperref:327153	paperref:325960	|	exists=NOTEXIST:P=1.0,0.0
435698	paperref:326639	paperref:325539	|	exists=NOTEXIST:P=1.0,0.0
425967	paperref:328402	paperref:324638	|
465982	paperref:326351	paperref:326352	|
478518	paperref:325561	paperref:327152	|
418324	paperref:327777	paperref:325813	|	exists=NOTEXIST:P=1.0,0.0
479188	paperref:324084	paperref:324072	|
462517	paperref:328110	paperref:328846	|
472897	paperref:327416	paperref:324072	|	exists=NOTEXIST:P=1.0,0.0
483214	paperref:324081	paperref:326547	|	exists=NOTEXIST:P=1.0,0.0
478222	paperref:327154	paperref:327150	|
476956	paperref:327143	paperref:326163	|
434365	paperref:326777	paperref:327057	|	exists=NOTEXIST:P=1.0,0.0
448458	paperref:325633	paperref:325866	|
443563	paperref:328084	paperref:328848	|
422397	paperref:326915	paperref:326917	|	exists=EXIST:P=0.0,1.0
439370	paperref:327896	paperref:325013	|	exists=NOTEXIST:P=1.0,0.0
485088	paperref:324919	paperref:326203	|
424911	paperref:325526	paperref:324960	|
431544	paperref:325488	paperref:323298	|	exists=NOTEXIST:P=1.0,0.0
432594	paperref:327945	paperref:325291	|	exists=NOTEXIST:P=1.0,0.0
449673	paperref:329043	paperref:325770	|	exists=NOTEXIST:P=1.0,0.0
449766	paperref:326105	paperref:324335	|	exists=NOTEXIST:P=1.0,0.0
449862	paperref:327474	paperref:324575	|
433358	paperref:328140	paperref:325082	|	exists=NOTEXIST:P=1.0,0.0
417400	paperref:323506	paperref:324014	|
458107	paperref:326832	paperref:328121	|
426474	paperref:325379	paperref:325178	|	exists=NOTEXIST:P=1.0,0.0
414270	paperref:326620	paperref:325318	|
422095	paperref:326120	paperref:327680	|	exists=NOTEXIST:P=1.0,0.0
459293	paperref:324945	paperref:328398	|	exists=NOTEXIST:P=1.0,0.0
470063	paperref:323917	paperref:323202	|
454687	paperref:328638	paperref:324495	|	exists=NOTEXIST:P=1.0,0.0
414368	paperref:326962	paperref:328551	|	exists=NOTEXIST:P=1.0,0.0
473592	paperref:328972	paperref:328973	|	exists=EXIST:P=0.0,1.0
420103	paperref:327452	paperref:324775	|
414890	paperref:323529	paperref:326420	|
482886	paperref:328167	paperref:329078	|
468550	paperref:324730	paperref:327980	|	exists=NOTEXIST:P=1.0,0.0
441427	paperref:324635	paperref:328560	|
434357	paperref:326777	paperref:328972	|
432124	paperref:328004	paperref:328143	|
419135	paperref:325155	paperref:327738	|	exists=NOTEXIST:P=1.0,0.0
466874	paperref:326248	paperref:327369	|	exists=NOTEXIST:P=1.0,0.0
451472	paperref:329048	paperref:326324	|
444614	paperref:324084	paperref:327801	|
448045	paperref:325921	paperref:328342	|
463380	paperref:326570	paperref:325770	|	exists=NOTEXIST:P=1.0,0.0
439089	paperref:328562	paperref:324634	|	exists=NOTEXIST:P=1.0,0.0
454467	paperref:323489	paperref:325288	|	exists=NOTEXIST:P=1.0,0.0
441349	paperref:324635	paperref:327894	|
467962	paperref:328777	paperref:323261	|
460582	paperref:327462	paperref:328540	|	exists=NOTEXIST:P=1.0,0.0
475842	paperref:326044	paperref:327749	|
434286	paperref:326993	paperref:323876	|	exists=NOTEXIST:P=1.0,0.0
425583	paperref:326291	paperref:324759	|
482992	paperref:324220	paperref:328268	|	exists=NOTEXIST:P=1.0,0.0
463606	paperref:328062	paperref:327461	|
479106	paperref:324099	paperref:326745	|	exists=NOTEXIST:P=1.0,0.0
418574	paperref:323803	paperref:327207	|	exists=NOTEXIST:P=1.0,0.0
422457	paperref:326915	paperref:324211	|	exists=NOTEXIST:P=1.0,0.0
423803	paperref:326917	paperref:327485	|	exists=NOTEXIST:P=1.0,0.0
463652	paperref:327461	paperref:326352	|	exists=NOTEXIST:P=1.0,0.0
462624	paperref:323336	paperref:328970	|	exists=NOTEXIST:P=1.0,0.0
419961	paperref:326525	paperref:323882	|	exists=NOTEXIST:P=1.0,0.0
458693	paperref:327048	paperref:323411	|	exists=NOTEXIST:P=1.0,0.0
446585	paperref:328350	paperref:326507	|
458731	paperref:327229	paperref:325138	|
431395	paperref:326842	paperref:324921	|
417217	paperref:324144	paperref:326772	|
418900	paperref:324464	paperref:323365	|	exists=NOTEXIST:P=1.0,0.0
418689	paperref:323803	paperref:325683	|	exists=NOTEXIST:P=1.0,0.0
425709	paperref:325378	paperref:325179	|
455247	paperref:327530	paperref:328377	|
471814	paperref:324895	paperref:325042	|
440465	paperref:327895	paperref:327221	|
460755	paperref:328773	paperref:328925	|	exists=NOTEXIST:P=1.0,0.0
428130	paperref:326569	paperref:326902	|
415787	paperref:325154	paperref:326703	|
473276	paperref:327627	paperref:328272	|
458802	paperref:324589	paperref:326652	|	exists=NOTEXIST:P=1.0,0.0
482633	paperref:325695	paperref:324165	|
476340	paperref:326507	paperref:327005	|
418757	paperref:328849	paperref:325722	|	exists=NOTEXIST:P=1.0,0.0
478663	paperref:327869	paperref:326660	|	exists=NOTEXIST:P=1.0,0.0
417355	paperref:323506	paperref:326040	|
417597	paperref:327960	paperref:326624	|	exists=NOTEXIST:P=1.0,0.0
467532	paperref:329026	paperref:326443	|
483888	paperref:323634	paperref:325687	|
429214	paperref:324301	paperref:323893	|
425654	paperref:324027	paperref:328948	|	exists=NOTEXIST:P=1.0,0.0
482361	paperref:328175	paperref:328519	|
481678	paperref:328529	paperref:325464	|
475644	paperref:328646	paperref:327657	|	exists=NOTEXIST:P=1.0,0.0
439183	paperref:327896	paperref:328872	|	exists=NOTEXIST:P=1.0,0.0
455170	paperref:327814	paperref:323602	|
483603	paperref:323405	paperref:328677	|	exists=NOTEXIST:P=1.0,0.0
476370	paperref:323404	paperref:326507	|	exists=NOTEXIST:P=1.0,0.0
458973	paperref:323825	paperref:325115	|	exists=NOTEXIST:P=1.0,0.0
437531	paperref:325597	paperref:324976	|	exists=NOTEXIST:P=1.0,0.0
466546	paperref:324792	paperref:323867	|
420092	paperref:327452	paperref:327414	|	exists=NOTEXIST:P=1.0,0.0
426583	paperref:328405	paperref:328206	|
444494	paperref:323796	paperref:327801	|	exists=NOTEXIST:P=1.0,0.0
469222	paperref:324756	paperref:327737	|
419298	paperref:324147	paperref:323380	|
435593	paperref:324369	paperref:324368	|
414765	paperref:324461	paperref:324406	|
424837	paperref:323313	paperref:327657	|	exists=NOTEXIST:P=1.0,0.0
468415	paperref:327023	paperref:327025	|
461477	paperref:328771	paperref:324637	|	exists=NOTEXIST:P=1.0,0.0
437235	paperref:323367	paperref:327331	|	exists=NOTEXIST:P=1.0,0.0
464273	paperref:325866	paperref:328229	|	exists=NOTEXIST:P=1.0,0.0
455554	paperref:328272	paperref:327260	|	exists=NOTEXIST:P=1.0,0.0
463094	paperref:325809	paperref:326500	|	exists=NOTEXIST:P=1.0,0.0
459850	paperref:325006	paperref:324409	|
444698	paperref:328819	paperref:324887	|	exists=NOTEXIST:P=1.0,0.0
448451	paperref:326570	paperref:325633	|	exists=NOTEXIST:P=1.0,0.0
482370	paperref:328175	paperref:326160	|
458054	paperref:328121	paperref:327005	|
475251	paperref:323910	paperref:324379	|	exists=NOTEXIST:P=1.0,0.0
421549	paperref:327062	paperref:328447	|	exists=NOTEXIST:P=1.0,0.0
465389	paperref:323566	paperref:328597	|
481825	paperref:327869	paperref:325395	|	exists=NOTEXIST:P=1.0,0.0
455120	paperref:325865	paperref:325863	|	exists=EXIST:P=0.0,1.0
435609	paperref:323689	paperref:325563	|	exists=NOTEXIST:P=1.0,0.0
421467	paperref:323522	paperref:328893	|	exists=NOTEXIST:P=1.0,0.0
431490	paperref:328269	paperref:324621	|	exists=NOTEXIST:P=1.0,0.0
424951	paperref:324101	paperref:324960	|	exists=NOTEXIST:P=1.0,0.0
474605	paperref:326315	paperref:323364	|	exists=NOTEXIST:P=1.0,0.0
438482	paperref:325087	paperref:323312	|
478344	paperref:325561	paperref:325562	|
480378	paperref:325751	paperref:324017	|
476942	paperref:324661	paperref:327171	|
429873	paperref:325409	paperref:323494	|	exists=NOTEXIST:P=1.0,0.0
478726	paperref:327979	paperref:323583	|
479175	paperref:325041	paperref:324072	|
446796	paperref:325656	paperref:324975	|
452987	paperref:326090	paperref:324639	|	exists=NOTEXIST:P=1.0,0.0
447980	paperref:325632	paperref:326160	|
484179	paperref:324084	paperref:327207	|	exists=NOTEXIST:P=1.0,0.0
418431	paperref:325156	paperref:325158	|
426458	paperref:325379	paperref:328528	|	exists=NOTEXIST:P=1.0,0.0
420874	paperref:324469	paperref:324472	|
420199	paperref:328341	paperref:325156	|
461571	paperref:325422	paperref:326380	|	exists=NOTEXIST:P=1.0,0.0
442542	paperref:326554	paperref:328017	|	exists=NOTEXIST:P=1.0,0.0
419910	paperref:325724	paperref:324820	|	exists=NOTEXIST:P=1.0,0.0
483848	paperref:329001	paperref:326041	|
454622	paperref:328570	paperref:326240	|	exists=NOTEXIST:P=1.0,0.0
459861	paperref:324409	paperref:327415	|	exists=NOTEXIST:P=1.0,0.0
436092	paperref:323949	paperref:326090	|
427048	paperref:327144	paperref:323530	|	exists=NOTEXIST:P=1.0,0.0
465247	paperref:323296	paperref:323329	|	exists=NOTEXIST:P=1.0,0.0
479270	paperref:327975	paperref:326967	|
447547	paperref:326607	paperref:325742	|	exists=NOTEXIST:P=1.0,0.0
415433	paperref:324409	paperref:324146	|
458267	paperref:326041	paperref:325094	|	exists=NOTEXIST:P=1.0,0.0
457986	paperref:323716	paperref:328273	|	exists=NOTEXIST:P=1.0,0.0
460920	paperref:324495	paperref:327587	|	exists=NOTEXIST:P=1.0,0.0
472576	paperref:323365	paperref:323362	|
438586	paperref:325634	paperref:328561	|
438222	paperref:327193	paperref:327019	|
460961	paperref:323706	paperref:328673	|
417626	paperref:326663	paperref:326624	|	exists=NOTEXIST:P=1.0,0.0
434208	paperref:323203	paperref:325626	|
457007	paperref:326362	paperref:324410	|	exists=NOTEXIST:P=1.0,0.0
483793	paperref:323404	paperref:324083	|
465858	paperref:324260	paperref:324637	|	exists=NOTEXIST:P=1.0,0.0
471594	paperref:325557	paperref:325554	|
439678	paperref:328457	paperref:324640	|
470326	paperref:323208	paperref:323402	|
459672	paperref:326615	paperref:324406	|
456123	paperref:327400	paperref:328340	|	exists=NOTEXIST:P=1.0,0.0
429244	paperref:323733	paperref:328631	|
473371	paperref:327626	paperref:326311	|	exists=NOTEXIST:P=1.0,0.0
444017	paperref:324826	paperref:324153	|	exists=NOTEXIST:P=1.0,0.0
456605	paperref:328342	paperref:325188	|
469862	paperref:328657	paperref:327647	|
423635	paperref:324349	paperref:324350	|	exists=EXIST:P=0.0,1.0
438494	paperref:327840	paperref:328561	|
467695	paperref:326607	paperref:325996	|	exists=NOTEXIST:P=1.0,0.0
426917	paperref:324261	paperref:328404	|
445055	paperref:324036	paperref:328229	|	exists=NOTEXIST:P=1.0,0.0
464080	paperref:326506	paperref:324573	|	exists=NOTEXIST:P=1.0,0.0
461376	paperref:326611	paperref:327415	|	exists=NOTEXIST:P=1.0,0.0
448577	paperref:329094	paperref:326311	|	exists=NOTEXIST:P=1.0,0.0
421583	paperref:325516	paperref:328447	|
418982	paperref:324464	paperref:327152	|
425185	paperref:324017	paperref:324026	|	exists=NOTEXIST:P=1.0,0.0
420583	paperref:325370	paperref:328323	|	exists=NOTEXIST:P=1.0,0.0
422381	paperref:326915	paperref:324919	|	exists=NOTEXIST:P=1.0,0.0
417977	paperref:324359	paperref:328849	|
420824	paperref:324756	paperref:328446	|	exists=NOTEXIST:P=1.0,0.0
454104	paperref:323790	paperref:324042	|	exists=NOTEXIST:P=1.0,0.0
441905	paperref:326400	paperref:324437	|
453105	paperref:327491	paperref:328469	|	exists=NOTEXIST:P=1.0,0.0
459958	paperref:327422	paperref:323666	|	exists=NOTEXIST:P=1.0,0.0
436727	paperref:324837	paperref:327190	|	exists=NOTEXIST:P=1.0,0.0
470594	paperref:325882	paperref:328058	|
463632	paperref:327461	paperref:328314	|
424125	paperref:326788	paperref:323915	|	exists=NOTEXIST:P=1.0,0.0
440898	paperref:325603	paperref:323391	|	exists=NOTEXIST:P=1.0,0.0
419307	paperref:324147	paperref:328249	|
482718	paperref:324900	paperref:328048	|	exists=NOTEXIST:P=1.0,0.0
462391	paperref:325719	paperref:327415	|
446008	paperref:325591	paperref:324575	|	exists=NOTEXIST:P=1.0,0.0
467034	paperref:326831	paperref:325396	|	exists=NOTEXIST:P=1.0,0.0
473096	paperref:326384	paperref:324232	|	exists=NOTEXIST:P=1.0,0.0
467979	paperref:324683	paperref:328303	|
445837	paperref:324619	paperref:324494	|
476158	paperref:326599	paperref:327171	|	exists=NOTEXIST:P=1.0,0.0
423385	paperref:323917	paperref:328443	|	exists=NOTEXIST:P=1.0,0.0
416407	paperref:328553	paperref:323412	|
485202	paperref:324917	paperref:324304	|	exists=NOTEXIST:P=1.0,0.0
469949	paperref:328520	paperref:327739	|	exists=NOTEXIST:P=1.0,0.0
454455	paperref:325533	paperref:325288	|	exists=NOTEXIST:P=1.0,0.0
447370	paperref:329008	paperref:326198	|
473885	paperref:327623	paperref:324154	|	exists=NOTEXIST:P=1.0,0.0
428309	paperref:325269	paperref:326842	|	exists=NOTEXIST:P=1.0,0.0
433396	paperref:328783	paperref:326902	|
452774	paperref:326092	paperref:325563	|	exists=NOTEXIST:P=1.0,0.0
483392	paperref:328267	paperref:325396	|
416377	paperref:328830	paperref:325535	|
418581	paperref:323803	paperref:327869	|
430668	paperref:323934	paperref:327458	|	exists=NOTEXIST:P=1.0,0.0
419392	paperref:324463	paperref:328837	|	exists=NOTEXIST:P=1.0,0.0
458284	paperref:325094	paperref:325179	|
415504	paperref:324146	paperref:325677	|	exists=NOTEXIST:P=1.0,0.0
476760	paperref:325899	paperref:324751	|	exists=NOTEXIST:P=1.0,0.0
440829	paperref:326080	paperref:328286	|	exists=NOTEXIST:P=1.0,0.0
447271	paperref:324747	paperref:324615	|
428116	paperref:327859	paperref:324560	|	exists=NOTEXIST:P=1.0,0.0
455990	paperref:324792	paperref:328127	|	exists=NOTEXIST:P=1.0,0.0
421790	paperref:327294	paperref:323768	|
431159	paperref:326415	paperref:324164	|	exists=NOTEXIST:P=1.0,0.0
457912	paperref:323290	paperref:327682	|	exists=NOTEXIST:P=1.0,0.0
420334	paperref:327790	paperref:325480	|	exists=NOTEXIST:P=1.0,0.0
472405	paperref:327417	paperref:323403	|	exists=NOTEXIST:P=1.0,0.0
447646	paperref:327277	paperref:323723	|	exists=NOTEXIST:P=1.0,0.0
435197	paperref:327942	paperref:327192	|
451940	paperref:328227	paperref:328783	|	exists=NOTEXIST:P=1.0,0.0
434897	paperref:325735	paperref:325700	|	exists=NOTEXIST:P=1.0,0.0
453399	paperref:327243	paperref:325798	|
450342	paperref:323829	paperref:325534	|	exists=NOTEXIST:P=1.0,0.0
459518	paperref:326961	paperref:324193	|	exists=NOTEXIST:P=1.0,0.0
449184	paperref:327612	paperref:326854	|	exists=NOTEXIST:P=1.0,0.0
439759	paperref:326081	paperref:324153	|	exists=NOTEXIST:P=1.0,0.0
477490	paperref:323202	paperref:324159	|
475168	paperref:325660	paperref:323289	|	exists=NOTEXIST:P=1.0,0.0
431639	paperref:326398	paperref:324568	|	exists=NOTEXIST:P=1.0,0.0
452407	paperref:327116	paperref:328252	|
438143	paperref:325598	paperref:327461	|	exists=NOTEXIST:P=1.0,0.0
460068	paperref:323897	paperref:324640	|
474467	paperref:328875	paperref:324437	|
459398	paperref:329032	paperref:326430	|
463865	paperref:324057	paperref:323837	|	exists=NOTEXIST:P=1.0,0.0
476505	paperref:324939	paperref:325695	|
461910	paperref:328844	paperref:324230	|	exists=NOTEXIST:P=1.0,0.0
480332	paperref:326398	paperref:325811	|
467589	paperref:328779	paperref:326742	|
449904	paperref:329044	paperref:326686	|	exists=NOTEXIST:P=1.0,0.0
475449	paperref:323836	paperref:325040	|	exists=NOTEXIST:P=1.0,0.0
443739	paperref:325526	paperref:326590	|	exists=NOTEXIST:P=1.0,0.0
473307	paperref:324062	paperref:326597	|
422079	paperref:326249	paperref:326120	|
470668	paperref:325770	paperref:323772	|	exists=NOTEXIST:P=1.0,0.0
451774	paperref:326813	paperref:324936	|
474007	paperref:327304	paperref:324639	|	exists=NOTEXIST:P=1.0,0.0
456376	paperref:326364	paperref:325041	|	exists=NOTEXIST:P=1.0,0.0
450222	paperref:328999	paperref:325179	|	exists=NOTEXIST:P=1.0,0.0
424499	paperref:326918	paperref:328561	|	exists=NOTEXIST:P=1.0,0.0
428311	paperref:325269	paperref:326759	|
436308	paperref:326083	paperref:324055	|	exists=NOTEXIST:P=1.0,0.0
459503	paperref:324345	paperref:324343	|
414790	paperref:324461	paperref:328583	|
479235	paperref:324743	paperref:324286	|
480132	paperref:326590	paperref:325464	|	exists=NOTEXIST:P=1.0,0.0
439965	paperref:328542	paperref:326903	|	exists=NOTEXIST:P=1.0,0.0
478271	paperref:325245	paperref:323580	|
446684	paperref:326166	paperref:328205	|
438206	paperref:327193	paperref:327243	|
466121	paperref:323326	paperref:325085	|	exists=NOTEXIST:P=1.0,0.0
480529	paperref:325527	paperref:325053	|
441014	paperref:324980	paperref:327873	|	exists=NOTEXIST:P=1.0,0.0
422230	paperref:325833	paperref:329033	|	exists=NOTEXIST:P=1.0,0.0
440238	paperref:326113	paperref:325601	|	exists=NOTEXIST:P=1.0,0.0
456340	paperref:326364	paperref:327913	|
477303	paperref:324885	paperref:325563	|
452095	paperref:325705	paperref:324129	|	exists=NOTEXIST:P=1.0,0.0
417252	paperref:323216	paperref:324144	|
452485	paperref:326091	paperref:326160	|	exists=NOTEXIST:P=1.0,0.0
433304	paperref:327789	paperref:326269	|	exists=NOTEXIST:P=1.0,0.0
470146	paperref:328597	paperref:325179	|
443405	paperref:323940	paperref:323299	|
441369	paperref:327278	paperref:327894	|	exists=NOTEXIST:P=1.0,0.0
414545	paperref:327455	paperref:323208	|	exists=NOTEXIST:P=1.0,0.0
429775	paperref:324775	paperref:326841	|
484746	paperref:328470	paperref:325690	|
448800	paperref:328544	paperref:324130	|	exists=NOTEXIST:P=1.0,0.0
433838	paperref:323461	paperref:327089	|
468167	paperref:327214	paperref:326604	|
461928	paperref:324072	paperref:328844	|	exists=NOTEXIST:P=1.0,0.0
460408	paperref:323815	paperref:324800	|	exists=NOTEXIST:P=1.0,0.0
475292	paperref:325801	paperref:325789	|
470535	paperref:327237	paperref:328108	|
431413	paperref:323403	paperref:326842	|	exists=NOTEXIST:P=1.0,0.0
429567	paperref:324626	paperref:324387	|
460322	paperref:324406	paperref:327155	|	exists=NOTEXIST:P=1.0,0.0
434833	paperref:327441	paperref:326336	|	exists=NOTEXIST:P=1.0,0.0
428531	paperref:327551	paperref:325609	|	exists=NOTEXIST:P=1.0,0.0
443489	paperref:325389	paperref:327798	|
478597	paperref:325042	paperref:324656	|	exists=NOTEXIST:P=1.0,0.0
456711	paperref:323338	paperref:327242	|
431247	paperref:323682	paperref:326729	|	exists=NOTEXIST:P=1.0,0.0
442231	paperref:325523	paperref:325520	|
480508	paperref:325527	paperref:325814	|
444419	paperref:326557	paperref:328782	|
462866	paperref:327905	paperref:328430	|	exists=NOTEXIST:P=1.0,0.0
467164	paperref:328175	paperref:328110	|
484992	paperref:328473	paperref:328472	|
434623	paperref:328718	paperref:328716	|
429499	paperref:327800	paperref:323801	|
463087	paperref:323798	paperref:326500	|	exists=NOTEXIST:P=1.0,0.0
480978	paperref:328662	paperref:327093	|	exists=NOTEXIST:P=1.0,0.0
470597	paperref:324678	paperref:326102	|	exists=NOTEXIST:P=1.0,0.0
478907	paperref:324284	paperref:324744	|	exists=NOTEXIST:P=1.0,0.0
414298	paperref:327774	paperref:324835	|
429865	paperref:325409	paperref:327765	|
454314	paperref:326095	paperref:325178	|	exists=NOTEXIST:P=1.0,0.0
443542	paperref:324059	paperref:328415	|	exists=NOTEXIST:P=1.0,0.0
425808	paperref:325378	paperref:324569	|	exists=NOTEXIST:P=1.0,0.0
456858	paperref:325005	paperref:327119	|
453375	paperref:327871	paperref:325284	|	exists=NOTEXIST:P=1.0,0.0
415481	paperref:327331	paperref:324146	|	exists=NOTEXIST:P=1.0,0.0
480248	paperref:324084	paperref:325674	|
435620	paperref:323689	paperref:324532	|
