DIRECTED	paperref-cites
cat=NOTEXIST,EXIST:exists
190080	paperref:120432	|	paperref:120121	|	exists=EXIST:P=0.0,1.0
198697	paperref:121930	|	paperref:121033	|	exists=EXIST:P=0.0,1.0
192697	paperref:120227	|	paperref:120707	|	exists=NOTEXIST:P=1.0,0.0
195844	paperref:123265	|	paperref:122640	|	exists=NOTEXIST:P=1.0,0.0
172101	paperref:122031	|	paperref:125162	|	exists=EXIST:P=0.0,1.0
179960	paperref:124729	|	paperref:123938	|
173581	paperref:123551	|	paperref:120621	|	exists=EXIST:P=0.0,1.0
181390	paperref:121787	|	paperref:120901	|	exists=EXIST:P=0.0,1.0
178923	paperref:124529	|	paperref:119962	|	exists=NOTEXIST:P=1.0,0.0
187393	paperref:121721	|	paperref:120820	|	exists=EXIST:P=0.0,1.0
190386	paperref:121064	|	paperref:123651	|	exists=EXIST:P=0.0,1.0
184849	paperref:122576	|	paperref:121231	|	exists=EXIST:P=0.0,1.0
177863	paperref:122629	|	paperref:122653	|	exists=NOTEXIST:P=1.0,0.0
200781	paperref:121365	|	paperref:125094	|	exists=EXIST:P=0.0,1.0
176315	paperref:122192	|	paperref:123475	|	exists=EXIST:P=0.0,1.0
191025	paperref:122389	|	paperref:124008	|	exists=NOTEXIST:P=1.0,0.0
196932	paperref:122126	|	paperref:124409	|	exists=EXIST:P=0.0,1.0
181721	paperref:122846	|	paperref:120919	|	exists=EXIST:P=0.0,1.0
193299	paperref:122919	|	paperref:123663	|
188343	paperref:122574	|	paperref:124011	|	exists=EXIST:P=0.0,1.0
195287	paperref:122502	|	paperref:123309	|	exists=EXIST:P=0.0,1.0
180403	paperref:123535	|	paperref:124385	|	exists=NOTEXIST:P=1.0,0.0
191249	paperref:120237	|	paperref:125324	|	exists=NOTEXIST:P=1.0,0.0
187915	paperref:124001	|	paperref:122822	|	exists=EXIST:P=0.0,1.0
172536	paperref:124069	|	paperref:123683	|	exists=EXIST:P=0.0,1.0
189773	paperref:124983	|	paperref:119922	|	exists=EXIST:P=0.0,1.0
174992	paperref:124850	|	paperref:120053	|	exists=NOTEXIST:P=1.0,0.0
186993	paperref:121123	|	paperref:121109	|	exists=EXIST:P=0.0,1.0
193995	paperref:122363	|	paperref:122745	|	exists=NOTEXIST:P=1.0,0.0
194985	paperref:122664	|	paperref:120115	|
172663	paperref:121749	|	paperref:123650	|	exists=EXIST:P=0.0,1.0
188976	paperref:124777	|	paperref:122521	|	exists=NOTEXIST:P=1.0,0.0
198304	paperref:120453	|	paperref:120217	|	exists=NOTEXIST:P=1.0,0.0
191346	paperref:124902	|	paperref:121049	|	exists=NOTEXIST:P=1.0,0.0
188365	paperref:125200	|	paperref:122568	|	exists=EXIST:P=0.0,1.0
178806	paperref:125035	|	paperref:122367	|	exists=EXIST:P=0.0,1.0
179311	paperref:122858	|	paperref:124643	|
177871	paperref:125444	|	paperref:124813	|
173661	paperref:122251	|	paperref:124061	|	exists=NOTEXIST:P=1.0,0.0
193714	paperref:120324	|	paperref:120646	|	exists=NOTEXIST:P=1.0,0.0
178799	paperref:120288	|	paperref:124735	|	exists=NOTEXIST:P=1.0,0.0
176752	paperref:122863	|	paperref:123730	|	exists=NOTEXIST:P=1.0,0.0
172723	paperref:124060	|	paperref:123747	|	exists=EXIST:P=0.0,1.0
190615	paperref:122898	|	paperref:119956	|	exists=NOTEXIST:P=1.0,0.0
197024	paperref:124646	|	paperref:122322	|	exists=EXIST:P=0.0,1.0
197125	paperref:124053	|	paperref:124617	|	exists=EXIST:P=0.0,1.0
189289	paperref:124559	|	paperref:123850	|	exists=NOTEXIST:P=1.0,0.0
194385	paperref:122198	|	paperref:123448	|	exists=EXIST:P=0.0,1.0
200306	paperref:120181	|	paperref:122236	|	exists=EXIST:P=0.0,1.0
193784	paperref:120264	|	paperref:125079	|	exists=EXIST:P=0.0,1.0
196508	paperref:125145	|	paperref:123782	|	exists=NOTEXIST:P=1.0,0.0
174118	paperref:123622	|	paperref:122432	|	exists=NOTEXIST:P=1.0,0.0
197392	paperref:120550	|	paperref:120708	|	exists=NOTEXIST:P=1.0,0.0
197568	paperref:122587	|	paperref:120394	|	exists=NOTEXIST:P=1.0,0.0
200522	paperref:122018	|	paperref:121200	|	exists=NOTEXIST:P=1.0,0.0
190993	paperref:120677	|	paperref:124873	|	exists=EXIST:P=0.0,1.0
177962	paperref:124644	|	paperref:125397	|	exists=EXIST:P=0.0,1.0
176743	paperref:122758	|	paperref:125315	|	exists=NOTEXIST:P=1.0,0.0
191369	paperref:124466	|	paperref:121792	|	exists=NOTEXIST:P=1.0,0.0
179067	paperref:121030	|	paperref:121754	|	exists=EXIST:P=0.0,1.0
181211	paperref:124532	|	paperref:122582	|
197199	paperref:121234	|	paperref:125140	|	exists=NOTEXIST:P=1.0,0.0
192628	paperref:125320	|	paperref:122808	|	exists=EXIST:P=0.0,1.0
180876	paperref:123914	|	paperref:124612	|	exists=EXIST:P=0.0,1.0
194569	paperref:119924	|	paperref:121629	|
176685	paperref:121325	|	paperref:120789	|
192839	paperref:121764	|	paperref:120896	|
186276	paperref:125262	|	paperref:121284	|	exists=EXIST:P=0.0,1.0
195306	paperref:124778	|	paperref:122314	|	exists=NOTEXIST:P=1.0,0.0
193695	paperref:120324	|	paperref:120030	|	exists=EXIST:P=0.0,1.0
197965	paperref:121402	|	paperref:123432	|	exists=EXIST:P=0.0,1.0
187944	paperref:124001	|	paperref:124614	|	exists=EXIST:P=0.0,1.0
194595	paperref:125283	|	paperref:120578	|	exists=NOTEXIST:P=1.0,0.0
183402	paperref:120725	|	paperref:125236	|	exists=NOTEXIST:P=1.0,0.0
194402	paperref:120362	|	paperref:123311	|	exists=EXIST:P=0.0,1.0
197453	paperref:124233	|	paperref:125280	|	exists=NOTEXIST:P=1.0,0.0
173515	paperref:125337	|	paperref:122698	|	exists=NOTEXIST:P=1.0,0.0
192312	paperref:120881	|	paperref:125195	|	exists=EXIST:P=0.0,1.0
182300	paperref:124747	|	paperref:121180	|
178951	paperref:124463	|	paperref:125204	|
197067	paperref:124078	|	paperref:123844	|
178824	paperref:125035	|	paperref:120412	|	exists=EXIST:P=0.0,1.0
175398	paperref:124204	|	paperref:123360	|	exists=EXIST:P=0.0,1.0
181850	paperref:120170	|	paperref:122760	|
192057	paperref:125034	|	paperref:123054	|	exists=EXIST:P=0.0,1.0
194797	paperref:124693	|	paperref:121191	|	exists=NOTEXIST:P=1.0,0.0
188304	paperref:122746	|	paperref:121933	|	exists=NOTEXIST:P=1.0,0.0
177974	paperref:121977	|	paperref:122552	|	exists=NOTEXIST:P=1.0,0.0
176426	paperref:122192	|	paperref:120409	|	exists=EXIST:P=0.0,1.0
195177	paperref:125298	|	paperref:123963	|	exists=EXIST:P=0.0,1.0
185094	paperref:121433	|	paperref:122003	|	exists=EXIST:P=0.0,1.0
199692	paperref:123913	|	paperref:124615	|	exists=EXIST:P=0.0,1.0
196988	paperref:123927	|	paperref:121474	|	exists=NOTEXIST:P=1.0,0.0
191405	paperref:124056	|	paperref:122365	|
188317	paperref:123312	|	paperref:124682	|	exists=NOTEXIST:P=1.0,0.0
195848	paperref:122017	|	paperref:124948	|	exists=EXIST:P=0.0,1.0
198844	paperref:122459	|	paperref:120122	|
195780	paperref:123682	|	paperref:122102	|	exists=EXIST:P=0.0,1.0
193834	paperref:120714	|	paperref:119827	|	exists=EXIST:P=0.0,1.0
189364	paperref:124130	|	paperref:122997	|	exists=EXIST:P=0.0,1.0
177159	paperref:119873	|	paperref:124131	|	exists=NOTEXIST:P=1.0,0.0
193176	paperref:120461	|	paperref:122113	|	exists=NOTEXIST:P=1.0,0.0
189453	paperref:120734	|	paperref:120485	|	exists=NOTEXIST:P=1.0,0.0
180520	paperref:122817	|	paperref:121447	|	exists=EXIST:P=0.0,1.0
182593	paperref:124414	|	paperref:125231	|	exists=EXIST:P=0.0,1.0
179643	paperref:121215	|	paperref:120944	|
196221	paperref:120066	|	paperref:124320	|	exists=NOTEXIST:P=1.0,0.0
198001	paperref:121880	|	paperref:122297	|	exists=NOTEXIST:P=1.0,0.0
200154	paperref:120177	|	paperref:120039	|	exists=EXIST:P=0.0,1.0
181653	paperref:119881	|	paperref:124616	|	exists=EXIST:P=0.0,1.0
176554	paperref:122149	|	paperref:124757	|	exists=NOTEXIST:P=1.0,0.0
198260	paperref:123569	|	paperref:122457	|
177123	paperref:121261	|	paperref:123077	|	exists=NOTEXIST:P=1.0,0.0
186064	paperref:123119	|	paperref:124493	|	exists=NOTEXIST:P=1.0,0.0
179187	paperref:122041	|	paperref:123508	|	exists=NOTEXIST:P=1.0,0.0
191621	paperref:120323	|	paperref:123251	|	exists=EXIST:P=0.0,1.0
189467	paperref:122797	|	paperref:123085	|
190028	paperref:123972	|	paperref:122118	|	exists=NOTEXIST:P=1.0,0.0
194954	paperref:120220	|	paperref:122228	|	exists=NOTEXIST:P=1.0,0.0
190864	paperref:124170	|	paperref:123780	|
184933	paperref:121239	|	paperref:123902	|	exists=NOTEXIST:P=1.0,0.0
179590	paperref:121215	|	paperref:124609	|
187595	paperref:121722	|	paperref:124219	|	exists=EXIST:P=0.0,1.0
200480	paperref:124480	|	paperref:125032	|
192660	paperref:120956	|	paperref:125097	|	exists=EXIST:P=0.0,1.0
181427	paperref:122924	|	paperref:124127	|
196088	paperref:124509	|	paperref:120952	|	exists=NOTEXIST:P=1.0,0.0
173330	paperref:123032	|	paperref:122796	|	exists=EXIST:P=0.0,1.0
192480	paperref:120560	|	paperref:123844	|
187418	paperref:120619	|	paperref:123599	|	exists=NOTEXIST:P=1.0,0.0
189089	paperref:122918	|	paperref:123649	|	exists=EXIST:P=0.0,1.0
172311	paperref:120139	|	paperref:122075	|	exists=EXIST:P=0.0,1.0
195528	paperref:121849	|	paperref:125346	|
183180	paperref:124217	|	paperref:124278	|	exists=NOTEXIST:P=1.0,0.0
197569	paperref:122587	|	paperref:121251	|
172375	paperref:123213	|	paperref:123609	|	exists=NOTEXIST:P=1.0,0.0
186976	paperref:120287	|	paperref:124480	|	exists=EXIST:P=0.0,1.0
179014	paperref:125086	|	paperref:122690	|	exists=EXIST:P=0.0,1.0
200859	paperref:125246	|	paperref:123236	|	exists=NOTEXIST:P=1.0,0.0
193481	paperref:120985	|	paperref:122514	|	exists=EXIST:P=0.0,1.0
195351	paperref:122869	|	paperref:124307	|
184859	paperref:125327	|	paperref:123945	|	exists=NOTEXIST:P=1.0,0.0
199923	paperref:124205	|	paperref:120789	|	exists=EXIST:P=0.0,1.0
196887	paperref:122959	|	paperref:124531	|	exists=EXIST:P=0.0,1.0
195416	paperref:122347	|	paperref:124637	|	exists=EXIST:P=0.0,1.0
200400	paperref:121754	|	paperref:120571	|	exists=EXIST:P=0.0,1.0
171989	paperref:121881	|	paperref:121697	|	exists=EXIST:P=0.0,1.0
186361	paperref:119843	|	paperref:125061	|
183921	paperref:122304	|	paperref:120912	|	exists=EXIST:P=0.0,1.0
175947	paperref:125172	|	paperref:124620	|	exists=NOTEXIST:P=1.0,0.0
190153	paperref:121054	|	paperref:121527	|	exists=EXIST:P=0.0,1.0
185234	paperref:124072	|	paperref:123687	|	exists=EXIST:P=0.0,1.0
189353	paperref:121987	|	paperref:121935	|	exists=EXIST:P=0.0,1.0
186150	paperref:121615	|	paperref:120389	|
177048	paperref:123774	|	paperref:122039	|
173826	paperref:121774	|	paperref:122827	|	exists=EXIST:P=0.0,1.0
190459	paperref:120544	|	paperref:123018	|	exists=NOTEXIST:P=1.0,0.0
173673	paperref:122029	|	paperref:120117	|
198570	paperref:124374	|	paperref:121516	|
181813	paperref:122260	|	paperref:121642	|	exists=EXIST:P=0.0,1.0
191800	paperref:122611	|	paperref:121104	|
194878	paperref:121815	|	paperref:123644	|
188850	paperref:123371	|	paperref:123682	|	exists=NOTEXIST:P=1.0,0.0
185563	paperref:123185	|	paperref:122166	|
191600	paperref:120323	|	paperref:121094	|	exists=EXIST:P=0.0,1.0
182449	paperref:122497	|	paperref:123311	|	exists=EXIST:P=0.0,1.0
183798	paperref:119831	|	paperref:120149	|	exists=NOTEXIST:P=1.0,0.0
175057	paperref:121113	|	paperref:123059	|
183342	paperref:125350	|	paperref:120177	|	exists=NOTEXIST:P=1.0,0.0
185413	paperref:123695	|	paperref:120901	|	exists=NOTEXIST:P=1.0,0.0
191725	paperref:122064	|	paperref:122727	|	exists=EXIST:P=0.0,1.0
192667	paperref:123633	|	paperref:124810	|	exists=EXIST:P=0.0,1.0
194313	paperref:120628	|	paperref:124991	|
198730	paperref:119922	|	paperref:121350	|	exists=NOTEXIST:P=1.0,0.0
191955	paperref:122212	|	paperref:123551	|	exists=EXIST:P=0.0,1.0
180758	paperref:124773	|	paperref:124190	|	exists=NOTEXIST:P=1.0,0.0
190107	paperref:124376	|	paperref:122119	|	exists=NOTEXIST:P=1.0,0.0
193772	paperref:124235	|	paperref:122761	|	exists=EXIST:P=0.0,1.0
194761	paperref:120617	|	paperref:120981	|	exists=EXIST:P=0.0,1.0
179132	paperref:123584	|	paperref:124754	|
192560	paperref:121436	|	paperref:125452	|	exists=EXIST:P=0.0,1.0
198682	paperref:123178	|	paperref:122270	|	exists=EXIST:P=0.0,1.0
195677	paperref:124756	|	paperref:120200	|	exists=EXIST:P=0.0,1.0
174481	paperref:122469	|	paperref:122872	|	exists=NOTEXIST:P=1.0,0.0
196583	paperref:123920	|	paperref:120619	|
197920	paperref:121402	|	paperref:120738	|	exists=EXIST:P=0.0,1.0
187264	paperref:122539	|	paperref:125400	|	exists=EXIST:P=0.0,1.0
184239	paperref:124931	|	paperref:121446	|	exists=EXIST:P=0.0,1.0
173322	paperref:123032	|	paperref:125036	|	exists=EXIST:P=0.0,1.0
192587	paperref:125090	|	paperref:121830	|	exists=EXIST:P=0.0,1.0
192549	paperref:122583	|	paperref:119826	|	exists=EXIST:P=0.0,1.0
