UNDIRECTED	coref
cat=NOTEXIST,EXIST:exists
792697	paperref:655771	paperref:654827	|	exists=NOTEXIST:P=1.0,0.0
757369	paperref:652864	paperref:657328	|
748026	paperref:656375	paperref:656956	|
763125	paperref:656059	paperref:656209	|	exists=NOTEXIST:P=1.0,0.0
754663	paperref:653987	paperref:654765	|
812307	paperref:657243	paperref:657244	|
771628	paperref:652463	paperref:652261	|	exists=NOTEXIST:P=1.0,0.0
791444	paperref:656883	paperref:654459	|
743602	paperref:656224	paperref:655860	|
810891	paperref:656318	paperref:653606	|	exists=NOTEXIST:P=1.0,0.0
750196	paperref:656632	paperref:656586	|
771081	paperref:652866	paperref:655918	|
799838	paperref:652224	paperref:655451	|
796647	paperref:654808	paperref:654142	|
769598	paperref:655916	paperref:654725	|	exists=NOTEXIST:P=1.0,0.0
755620	paperref:652259	paperref:654172	|
793647	paperref:652865	paperref:654422	|
746401	paperref:652398	paperref:654292	|	exists=NOTEXIST:P=1.0,0.0
810994	paperref:653540	paperref:653609	|
773414	paperref:653310	paperref:657621	|	exists=NOTEXIST:P=1.0,0.0
754052	paperref:657402	paperref:656182	|
755536	paperref:651993	paperref:652145	|
802641	paperref:655025	paperref:654725	|
763683	paperref:657672	paperref:652383	|
807348	paperref:655268	paperref:654692	|
811815	paperref:654425	paperref:654426	|
797392	paperref:654806	paperref:654291	|
768473	paperref:656661	paperref:653657	|
783974	paperref:654931	paperref:652537	|	exists=NOTEXIST:P=1.0,0.0
746745	paperref:657325	paperref:653725	|	exists=NOTEXIST:P=1.0,0.0
775355	paperref:652224	paperref:657348	|
805199	paperref:654500	paperref:653324	|
745718	paperref:653388	paperref:656251	|	exists=NOTEXIST:P=1.0,0.0
777561	paperref:656393	paperref:653152	|
759283	paperref:654194	paperref:657489	|
785437	paperref:653686	paperref:657057	|
803080	paperref:657032	paperref:653185	|
813958	paperref:653966	paperref:652170	|	exists=NOTEXIST:P=1.0,0.0
793351	paperref:652866	paperref:653723	|
772158	paperref:652889	paperref:654981	|
789073	paperref:656032	paperref:653609	|
766289	paperref:653092	paperref:657227	|
751112	paperref:657080	paperref:654861	|
798837	paperref:652715	paperref:655668	|	exists=NOTEXIST:P=1.0,0.0
749446	paperref:653202	paperref:653065	|
746914	paperref:655719	paperref:653171	|	exists=NOTEXIST:P=1.0,0.0
804885	paperref:652493	paperref:652492	|
804198	paperref:655021	paperref:654926	|
770019	paperref:652169	paperref:655129	|
759571	paperref:655202	paperref:653757	|	exists=NOTEXIST:P=1.0,0.0
775153	paperref:653743	paperref:654252	|	exists=NOTEXIST:P=1.0,0.0
746797	paperref:656346	paperref:654669	|
791845	paperref:651998	paperref:653325	|
801481	paperref:652103	paperref:652101	|	exists=EXIST:P=0.0,1.0
781863	paperref:652539	paperref:654587	|
774497	paperref:652264	paperref:654929	|
776902	paperref:653506	paperref:655852	|	exists=NOTEXIST:P=1.0,0.0
787670	paperref:654263	paperref:653534	|	exists=NOTEXIST:P=1.0,0.0
754491	paperref:652532	paperref:655898	|
811152	paperref:655877	paperref:656765	|	exists=NOTEXIST:P=1.0,0.0
744992	paperref:656971	paperref:657323	|
788574	paperref:652569	paperref:656034	|	exists=NOTEXIST:P=1.0,0.0
745455	paperref:653397	paperref:654440	|
758240	paperref:657608	paperref:652487	|
812278	paperref:653115	paperref:653114	|
784071	paperref:652066	paperref:656731	|
749523	paperref:652995	paperref:653401	|
759516	paperref:656932	paperref:655317	|
785600	paperref:653944	paperref:652911	|
807529	paperref:653064	paperref:655166	|
747624	paperref:656659	paperref:652489	|
751258	paperref:656660	paperref:657194	|
756670	paperref:654763	paperref:654467	|
779676	paperref:653892	paperref:657498	|
758562	paperref:652936	paperref:652712	|
782142	paperref:653742	paperref:652760	|
775030	paperref:652104	paperref:655683	|
777338	paperref:654574	paperref:654687	|	exists=NOTEXIST:P=1.0,0.0
765286	paperref:654398	paperref:654400	|
769462	paperref:653278	paperref:654999	|	exists=NOTEXIST:P=1.0,0.0
801686	paperref:657587	paperref:654562	|
743817	paperref:653175	paperref:655860	|
743618	paperref:656224	paperref:655541	|
792308	paperref:652060	paperref:654414	|
800717	paperref:652563	paperref:654575	|
783071	paperref:653031	paperref:655085	|
757043	paperref:655955	paperref:653753	|
811208	paperref:656875	paperref:657167	|
778511	paperref:654533	paperref:654516	|
807920	paperref:655489	paperref:655432	|
748782	paperref:652394	paperref:656945	|
796792	paperref:652331	paperref:657765	|
744999	paperref:653349	paperref:654907	|
773510	paperref:655051	paperref:657421	|
767051	paperref:653343	paperref:655289	|	exists=NOTEXIST:P=1.0,0.0
811696	paperref:657309	paperref:653958	|
746477	paperref:653389	paperref:652435	|
761910	paperref:653771	paperref:653423	|
800581	paperref:656980	paperref:655856	|
801680	paperref:657587	paperref:654709	|
787450	paperref:657536	paperref:655225	|	exists=NOTEXIST:P=1.0,0.0
778885	paperref:653967	paperref:656678	|
779797	paperref:654531	paperref:655082	|
792033	paperref:656038	paperref:652564	|
750824	paperref:656631	paperref:651977	|
793419	paperref:655142	paperref:657207	|	exists=NOTEXIST:P=1.0,0.0
804794	paperref:657841	paperref:652568	|
794422	paperref:657611	paperref:657170	|	exists=NOTEXIST:P=1.0,0.0
787091	paperref:657079	paperref:656687	|
779668	paperref:654844	paperref:653892	|
785846	paperref:652128	paperref:652782	|
773381	paperref:656420	paperref:652884	|
802880	paperref:657168	paperref:655849	|
754976	paperref:655680	paperref:655926	|
770107	paperref:655129	paperref:657594	|	exists=NOTEXIST:P=1.0,0.0
747093	paperref:656638	paperref:652828	|
748151	paperref:652933	paperref:656497	|
745533	paperref:653967	paperref:654440	|	exists=NOTEXIST:P=1.0,0.0
766198	paperref:654397	paperref:654858	|
772810	paperref:657058	paperref:653315	|
806257	paperref:656605	paperref:652582	|
772892	paperref:654851	paperref:656858	|
761488	paperref:655608	paperref:657057	|	exists=NOTEXIST:P=1.0,0.0
749015	paperref:654446	paperref:653660	|
794570	paperref:656722	paperref:655667	|
772149	paperref:656435	paperref:654687	|
800235	paperref:652561	paperref:653261	|
799969	paperref:655666	paperref:656555	|
754745	paperref:656185	paperref:652288	|	exists=NOTEXIST:P=1.0,0.0
808117	paperref:656321	paperref:653967	|	exists=NOTEXIST:P=1.0,0.0
764638	paperref:654582	paperref:655606	|
783583	paperref:654066	paperref:656719	|
775714	paperref:655176	paperref:656574	|
754816	paperref:654080	paperref:654766	|
782706	paperref:652053	paperref:652849	|
766836	paperref:654439	paperref:655215	|
747631	paperref:656659	paperref:657772	|	exists=NOTEXIST:P=1.0,0.0
760380	paperref:656868	paperref:655166	|	exists=NOTEXIST:P=1.0,0.0
804353	paperref:657713	paperref:652294	|	exists=NOTEXIST:P=1.0,0.0
796734	paperref:655375	paperref:652285	|	exists=NOTEXIST:P=1.0,0.0
797306	paperref:652757	paperref:652782	|
773789	paperref:657154	paperref:654245	|
768112	paperref:653298	paperref:655914	|
752318	paperref:657196	paperref:657611	|	exists=NOTEXIST:P=1.0,0.0
787890	paperref:653739	paperref:654954	|
797669	paperref:654711	paperref:653921	|
782227	paperref:656732	paperref:655033	|
744722	paperref:657210	paperref:657738	|
746594	paperref:656375	paperref:655619	|
786569	paperref:653851	paperref:655681	|
744796	paperref:656370	paperref:656371	|	exists=EXIST:P=0.0,1.0
811206	paperref:654844	paperref:657167	|
754316	paperref:656861	paperref:654001	|
762271	paperref:654878	paperref:651967	|	exists=NOTEXIST:P=1.0,0.0
795422	paperref:653144	paperref:656836	|	exists=NOTEXIST:P=1.0,0.0
753196	paperref:656183	paperref:652560	|
813503	paperref:657395	paperref:656002	|	exists=NOTEXIST:P=1.0,0.0
800854	paperref:656970	paperref:657166	|	exists=NOTEXIST:P=1.0,0.0
796174	paperref:656944	paperref:654142	|	exists=NOTEXIST:P=1.0,0.0
764551	paperref:657394	paperref:655606	|
775573	paperref:654468	paperref:655758	|
810191	paperref:654293	paperref:652821	|	exists=NOTEXIST:P=1.0,0.0
785088	paperref:655089	paperref:656578	|
813440	paperref:654011	paperref:654013	|	exists=EXIST:P=0.0,1.0
773070	paperref:655290	paperref:655661	|
791496	paperref:655334	paperref:653723	|
813977	paperref:654563	paperref:656007	|	exists=NOTEXIST:P=1.0,0.0
767692	paperref:655543	paperref:652288	|	exists=NOTEXIST:P=1.0,0.0
789295	paperref:654726	paperref:655082	|
797476	paperref:656940	paperref:656941	|	exists=EXIST:P=0.0,1.0
783943	paperref:652537	paperref:654632	|
803644	paperref:656393	paperref:656484	|
796050	paperref:653015	paperref:657618	|
770129	paperref:656660	paperref:657480	|
813365	paperref:654631	paperref:654841	|
778593	paperref:657713	paperref:653227	|
791904	paperref:653213	paperref:652996	|	exists=NOTEXIST:P=1.0,0.0
813837	paperref:654629	paperref:654843	|
807708	paperref:656742	paperref:655733	|
772611	paperref:654181	paperref:653246	|
771673	paperref:652676	paperref:652352	|
784739	paperref:657058	paperref:657507	|
779324	paperref:654563	paperref:653228	|	exists=NOTEXIST:P=1.0,0.0
775558	paperref:656839	paperref:654461	|
766296	paperref:656667	paperref:656665	|	exists=EXIST:P=0.0,1.0
799738	paperref:655969	paperref:652704	|
747982	paperref:654441	paperref:655215	|
803456	paperref:655384	paperref:655936	|
810488	paperref:654861	paperref:653860	|
800531	paperref:652502	paperref:656553	|
791546	paperref:657282	paperref:656405	|
781849	paperref:652539	paperref:657538	|	exists=NOTEXIST:P=1.0,0.0
763806	paperref:657766	paperref:655698	|
745711	paperref:653972	paperref:654203	|
791146	paperref:656515	paperref:653325	|
791550	paperref:654412	paperref:657282	|
773446	paperref:653310	paperref:653231	|	exists=NOTEXIST:P=1.0,0.0
759405	paperref:654975	paperref:655924	|
806314	paperref:657661	paperref:652498	|
788110	paperref:656513	paperref:655509	|
780385	paperref:655576	paperref:654839	|	exists=NOTEXIST:P=1.0,0.0
790373	paperref:653923	paperref:656187	|	exists=NOTEXIST:P=1.0,0.0
794252	paperref:655953	paperref:652443	|
801074	paperref:652565	paperref:657773	|
801238	paperref:653565	paperref:654929	|
789964	paperref:654925	paperref:653297	|
775050	paperref:655683	paperref:656828	|
795442	paperref:654630	paperref:653650	|
808487	paperref:654589	paperref:654587	|
783345	paperref:654816	paperref:653660	|
765039	paperref:655605	paperref:652550	|
755944	paperref:652740	paperref:655165	|	exists=NOTEXIST:P=1.0,0.0
749867	paperref:656179	paperref:657611	|
745428	paperref:653771	paperref:654440	|
757393	paperref:652898	paperref:652156	|
756530	paperref:656180	paperref:655858	|
799557	paperref:653031	paperref:653029	|	exists=EXIST:P=0.0,1.0
798175	paperref:654512	paperref:655040	|
752683	paperref:657103	paperref:656502	|
794365	paperref:652864	paperref:657724	|	exists=NOTEXIST:P=1.0,0.0
796121	paperref:652333	paperref:653135	|
753337	paperref:656862	paperref:656785	|
770558	paperref:655917	paperref:655682	|
802126	paperref:657507	paperref:653603	|
784258	paperref:655088	paperref:654519	|
780723	paperref:653922	paperref:656502	|	exists=NOTEXIST:P=1.0,0.0
784436	paperref:653944	paperref:654460	|	exists=NOTEXIST:P=1.0,0.0
792400	paperref:655428	paperref:653214	|
760937	paperref:657545	paperref:656098	|
764921	paperref:655142	paperref:655820	|	exists=NOTEXIST:P=1.0,0.0
793559	paperref:652342	paperref:654167	|	exists=NOTEXIST:P=1.0,0.0
766838	paperref:654439	paperref:655123	|
805062	paperref:656251	paperref:657056	|
784949	paperref:656513	paperref:652910	|
805740	paperref:652995	paperref:657056	|
760816	paperref:656660	paperref:652513	|	exists=NOTEXIST:P=1.0,0.0
777172	paperref:656247	paperref:656102	|	exists=NOTEXIST:P=1.0,0.0
783491	paperref:655827	paperref:655944	|
764952	paperref:655820	paperref:654575	|	exists=NOTEXIST:P=1.0,0.0
751336	paperref:656174	paperref:655450	|
776536	paperref:653658	paperref:655445	|
758054	paperref:652935	paperref:654697	|
808047	paperref:657402	paperref:654427	|
791774	paperref:657637	paperref:657493	|	exists=NOTEXIST:P=1.0,0.0
752949	paperref:657084	paperref:656093	|	exists=NOTEXIST:P=1.0,0.0
778517	paperref:654533	paperref:655117	|	exists=NOTEXIST:P=1.0,0.0
764397	paperref:656057	paperref:654142	|
796490	paperref:655451	paperref:655079	|
807318	paperref:652567	paperref:652569	|
812357	paperref:651967	paperref:655724	|	exists=NOTEXIST:P=1.0,0.0
746415	paperref:652398	paperref:653653	|
768422	paperref:656661	paperref:653279	|
768615	paperref:656661	paperref:654519	|
753911	paperref:652255	paperref:654535	|
789901	paperref:655855	paperref:652436	|
767878	paperref:655916	paperref:654437	|
813343	paperref:657821	paperref:653750	|
769538	paperref:655100	paperref:655916	|
810728	paperref:653851	paperref:652093	|
793228	paperref:657610	paperref:656984	|	exists=NOTEXIST:P=1.0,0.0
804538	paperref:655176	paperref:652177	|
778017	paperref:653800	paperref:653124	|
811434	paperref:652487	paperref:657309	|	exists=NOTEXIST:P=1.0,0.0
787028	paperref:655080	paperref:654583	|
783143	paperref:657714	paperref:656050	|
808641	paperref:656897	paperref:656895	|
795142	paperref:653922	paperref:654711	|
777688	paperref:652799	paperref:657122	|	exists=NOTEXIST:P=1.0,0.0
784228	paperref:653711	paperref:657628	|
801971	paperref:655508	paperref:657537	|	exists=NOTEXIST:P=1.0,0.0
743500	paperref:656596	paperref:655917	|	exists=NOTEXIST:P=1.0,0.0
765825	paperref:652683	paperref:653036	|
765448	paperref:656328	paperref:653512	|
746870	paperref:653171	paperref:657221	|	exists=NOTEXIST:P=1.0,0.0
748762	paperref:652394	paperref:653506	|
812546	paperref:655428	paperref:655524	|
755411	paperref:652583	paperref:655927	|
763145	paperref:656422	paperref:656059	|	exists=NOTEXIST:P=1.0,0.0
781603	paperref:657626	paperref:655990	|
783430	paperref:654262	paperref:652870	|
764725	paperref:655392	paperref:652305	|
756241	paperref:653349	paperref:654762	|
811717	paperref:654349	paperref:653846	|
776888	paperref:655216	paperref:654212	|	exists=NOTEXIST:P=1.0,0.0
764574	paperref:655606	paperref:655858	|
743459	paperref:657547	paperref:654231	|
805484	paperref:653966	paperref:653016	|
799095	paperref:655484	paperref:654377	|
752821	paperref:657197	paperref:657609	|
808055	paperref:657402	paperref:656321	|	exists=NOTEXIST:P=1.0,0.0
795704	paperref:652929	paperref:654003	|
795608	paperref:652178	paperref:654056	|
751705	paperref:652942	paperref:657081	|
760918	paperref:652895	paperref:655088	|
789640	paperref:653215	paperref:654918	|	exists=NOTEXIST:P=1.0,0.0
795067	paperref:655104	paperref:654583	|
757743	paperref:652039	paperref:655445	|
788887	paperref:654262	paperref:656313	|
765928	paperref:651954	paperref:657000	|
812056	paperref:654637	paperref:651968	|
762830	paperref:654877	paperref:655469	|
777440	paperref:652799	paperref:657123	|
789424	paperref:656812	paperref:654304	|
754239	paperref:655054	paperref:655929	|
746526	paperref:655020	paperref:653389	|	exists=NOTEXIST:P=1.0,0.0
809302	paperref:657713	paperref:654583	|
786142	paperref:652912	paperref:656318	|	exists=NOTEXIST:P=1.0,0.0
804474	paperref:657042	paperref:652480	|
802607	paperref:655025	paperref:655380	|	exists=NOTEXIST:P=1.0,0.0
786540	paperref:655681	paperref:654290	|
764043	paperref:653397	paperref:652550	|
751177	paperref:657080	paperref:654142	|	exists=NOTEXIST:P=1.0,0.0
758265	paperref:657608	paperref:656939	|
763095	paperref:652956	paperref:654848	|
807819	paperref:654697	paperref:657538	|
802028	paperref:655020	paperref:652582	|
749197	paperref:655551	paperref:655550	|
802409	paperref:656014	paperref:656909	|	exists=NOTEXIST:P=1.0,0.0
806536	paperref:655865	paperref:652019	|	exists=NOTEXIST:P=1.0,0.0
796935	paperref:654807	paperref:652821	|	exists=NOTEXIST:P=1.0,0.0
798706	paperref:653070	paperref:655958	|
806941	paperref:654930	paperref:654290	|
794899	paperref:652131	paperref:654483	|
776814	paperref:653659	paperref:654427	|
809211	paperref:652486	paperref:657056	|	exists=NOTEXIST:P=1.0,0.0
769966	paperref:653275	paperref:652825	|
780629	paperref:656238	paperref:653501	|
776651	paperref:653857	paperref:656949	|
799862	paperref:655440	paperref:653034	|
788590	paperref:656195	paperref:656034	|	exists=NOTEXIST:P=1.0,0.0
794092	paperref:657490	paperref:655184	|	exists=NOTEXIST:P=1.0,0.0
763737	paperref:654039	paperref:655037	|
774024	paperref:654983	paperref:657628	|	exists=NOTEXIST:P=1.0,0.0
783496	paperref:654730	paperref:655827	|
762241	paperref:656053	paperref:655880	|
777834	paperref:657414	paperref:652097	|
796687	paperref:652285	paperref:657773	|	exists=NOTEXIST:P=1.0,0.0
751867	paperref:657195	paperref:653957	|	exists=NOTEXIST:P=1.0,0.0
761516	paperref:656905	paperref:653770	|
794404	paperref:657611	paperref:652486	|
779209	paperref:653228	paperref:657712	|	exists=NOTEXIST:P=1.0,0.0
804395	paperref:657505	paperref:654631	|
791106	paperref:652661	paperref:652548	|	exists=NOTEXIST:P=1.0,0.0
784906	paperref:657058	paperref:653651	|
743427	paperref:657547	paperref:655612	|
790986	paperref:657281	paperref:652902	|
769335	paperref:653421	paperref:652041	|	exists=NOTEXIST:P=1.0,0.0
772758	paperref:657394	paperref:653315	|
748421	paperref:654088	paperref:653173	|	exists=NOTEXIST:P=1.0,0.0
796879	paperref:656566	paperref:654486	|	exists=NOTEXIST:P=1.0,0.0
791936	paperref:653213	paperref:653186	|	exists=NOTEXIST:P=1.0,0.0
749038	paperref:652912	paperref:654446	|	exists=NOTEXIST:P=1.0,0.0
768105	paperref:656207	paperref:655914	|
